id|nct_id|result_group_id|ctgov_group_code|units|scope|count
148528|NCT02684604|1272018|B3|Participants|Overall|88
148529|NCT02684604|1272019|B2|Participants|Overall|44
148530|NCT02684604|1272020|B1|Participants|Overall|44
148531|NCT02684396|1272027|B7|Participants|Overall|39
148532|NCT02684396|1272028|B6|Participants|Overall|10
148533|NCT02684396|1272029|B5|Participants|Overall|5
148534|NCT02684396|1272030|B4|Participants|Overall|6
148535|NCT02684396|1272031|B3|Participants|Overall|6
148536|NCT02684396|1272032|B2|Participants|Overall|6
148537|NCT02684396|1272033|B1|Participants|Overall|6
148538|NCT02683954|1272090|B3|Participants|Overall|60
148539|NCT02683954|1272091|B2|Participants|Overall|30
148540|NCT02683954|1272092|B1|Participants|Overall|30
148541|NCT02682498|1272099|B3|Participants|Overall|38
148542|NCT02682498|1272100|B2|Participants|Overall|18
148543|NCT02682498|1272101|B1|Participants|Overall|20
148544|NCT02681458|1272116|B3|Participants|Overall|1436
148545|NCT02681458|1272117|B2|Participants|Overall|718
148546|NCT02681458|1272118|B1|Participants|Overall|718
148547|NCT02679976|1272125|B1|Participants|Overall|30
148548|NCT02679469|1272134|B1|Participants|Overall|7
148549|NCT02678923|1272140|B3|Participants|Overall|122
148550|NCT02678923|1272141|B2|Participants|Overall|64
148551|NCT02678923|1272142|B1|Participants|Overall|58
148552|NCT02678676|1272157|B3|Participants|Overall|3599
148553|NCT02678676|1272158|B2|Participants|Overall|1779
148554|NCT02678676|1272159|B1|Participants|Overall|1820
148555|NCT02677779|1272168|B3|Participants|Overall|20
148556|NCT02677779|1272169|B2|Participants|Overall|10
148557|NCT02677779|1272170|B1|Participants|Overall|10
148558|NCT02677493|1272185|B4|Participants|Overall|1794
148559|NCT02677493|1272186|B3|Participants|Overall|299
148560|NCT02677493|1272187|B2|Participants|Overall|298
148561|NCT02677493|1272188|B1|Participants|Overall|1197
148562|NCT02675543|1272201|B3|Participants|Overall|35
148563|NCT02675543|1272202|B2|Participants|Overall|20
148564|NCT02675543|1272203|B1|Participants|Overall|15
148565|NCT02673944|1272210|B1|Participants|Overall|10
148566|NCT02672514|1272215|B3|Participants|Overall|104
148567|NCT02672514|1272216|B2|Participants|Overall|51
148568|NCT02672514|1272217|B1|Participants|Overall|53
148569|NCT02670811|1272224|B3|Participants|Overall|36
148570|NCT02670811|1272225|B2|Participants|Overall|18
148571|NCT02670811|1272226|B1|Participants|Overall|18
148572|NCT02670473|1272243|B1|Participants|Overall|34
148573|NCT02669095|1272296|B3|Participants|Overall|150
148574|NCT02669095|1272297|B2|Participants|Overall|75
148575|NCT02669095|1272298|B1|Participants|Overall|75
148576|NCT02669043|1272307|B1|Participants|Overall|8
148577|NCT02667704|1272311|B1|Participants|Overall|13
148578|NCT02666560|1272322|B1|Participants|Overall|19
148579|NCT02666222|1272339|B1|Participants|Overall|51
148580|NCT02665260|1272347|B5|Participants|Overall|94
148581|NCT02665260|1272348|B4|Participants|Overall|25
148582|NCT02665260|1272349|B3|Participants|Overall|22
148583|NCT02665260|1272350|B2|Participants|Overall|24
148584|NCT02665260|1272351|B1|Participants|Overall|23
148585|NCT02664987|1272368|B1|Participants|Overall|462
148586|NCT02664610|1272377|B3|Participants|Overall|94
148587|NCT02664610|1272378|B2|Participants|Overall|48
148588|NCT02664610|1272379|B1|Participants|Overall|46
148589|NCT02664532|1272388|B3|Participants|Overall|150
148590|NCT02664532|1272389|B2|Participants|Overall|75
148591|NCT02664532|1272390|B1|Participants|Overall|75
148592|NCT02664311|1272403|B3|Participants|Overall|9
148593|NCT02664311|1272404|B2|Participants|Overall|3
148594|NCT02664311|1272405|B1|Participants|Overall|6
148595|NCT02663453|1272416|B3|Participants|Overall|44
148596|NCT02663453|1272417|B2|Participants|Overall|22
148597|NCT02663453|1272418|B1|Participants|Overall|22
148598|NCT02663232|1272441|B1|Participants|Overall|264
148599|NCT02662608|1272462|B1|Participants|Overall|1
148600|NCT02662556|1272466|B1|Participants|Overall|140
148601|NCT02662387|1272473|B3|Participants|Overall|55
148602|NCT02662387|1272474|B2|Participants|Overall|28
148603|NCT02662387|1272475|B1|Participants|Overall|27
148604|NCT02658461|1272484|B4|Participants|Overall|36
148605|NCT02658461|1272485|B3|Participants|Overall|12
148606|NCT02658461|1272486|B2|Participants|Overall|12
148607|NCT02658461|1272487|B1|Participants|Overall|12
148608|NCT02657629|1272515|B3|Participants|Overall|26
148609|NCT02657629|1272516|B2|Participants|Overall|14
148610|NCT02657629|1272517|B1|Participants|Overall|12
148611|NCT02657538|1272524|B1|Participants|Overall|35
148612|NCT02656485|1272531|B5|Participants|Overall|36
148613|NCT02656485|1272532|B4|Participants|Overall|9
148614|NCT02656485|1272533|B3|Participants|Overall|9
148615|NCT02656485|1272534|B2|Participants|Overall|9
148616|NCT02656485|1272535|B1|Participants|Overall|9
148617|NCT02656160|1272550|B1|Participants|Overall|10
148618|NCT02653560|1272559|B1|Participants|Overall|30
148619|NCT02652221|1272572|B1|Participants|Overall|55
148620|NCT02651922|1272579|B1|Participants|Overall|154
148621|NCT02651467|1272596|B4|Participants|Overall|221
148622|NCT02651467|1272597|B3|Participants|Overall|73
148623|NCT02651467|1272598|B2|Participants|Overall|74
148624|NCT02651467|1272599|B1|Participants|Overall|74
148625|NCT02650219|1272620|B3|Participants|Overall|60
148626|NCT02650219|1272621|B2|Participants|Overall|20
148627|NCT02650219|1272622|B1|Participants|Overall|40
148628|NCT02649634|1272633|B3|Participants|Overall|135
148629|NCT02649634|1272634|B2|Participants|Overall|66
148630|NCT02649634|1272635|B1|Participants|Overall|69
148631|NCT02648438|1272692|B4|Participants|Overall|30
148632|NCT02648438|1272693|B3|Participants|Overall|6
148633|NCT02648438|1272694|B2|Participants|Overall|12
148634|NCT02648438|1272695|B1|Participants|Overall|12
148635|NCT02648022|1272737|B3|Participants|Overall|79
148636|NCT02648022|1272738|B2|Participants|Overall|39
148637|NCT02648022|1272739|B1|Participants|Overall|40
148638|NCT02646449|1272750|B3|Participants|Overall|7
148639|NCT02646449|1272751|B2|Participants|Overall|3
148640|NCT02646449|1272752|B1|Participants|Overall|4
148641|NCT02645760|1272761|B3|Participants|Overall|38
148642|NCT02645760|1272762|B2|Participants|Overall|19
148643|NCT02645760|1272763|B1|Participants|Overall|19
148644|NCT02645123|1272776|B4|Participants|Overall|75
148645|NCT02645123|1272777|B3|Participants|Overall|25
148646|NCT02645123|1272778|B2|Participants|Overall|25
148647|NCT02645123|1272779|B1|Participants|Overall|25
148648|NCT02644356|1272798|B1|Participants|Overall|51
148649|NCT02644109|1272808|B3|Participants|Overall|52
148650|NCT02644109|1272809|B2|Participants|Overall|28
148651|NCT02644109|1272810|B1|Participants|Overall|24
148652|NCT02644096|1272817|B3|Participants|Overall|161
148653|NCT02644096|1272818|B2|Participants|Overall|68
148654|NCT02644096|1272819|B1|Participants|Overall|93
148655|NCT02643225|1272826|B3|Participants|Overall|80
148656|NCT02643225|1272827|B2|Participants|Overall|40
148657|NCT02643225|1272828|B1|Participants|Overall|40
148658|NCT02643199|1272841|B1|Participants|Overall|90
148659|NCT02643004|1272846|B1|Participants|Overall|70
148660|NCT02642575|1272887|B1|Participants|Overall|67
148661|NCT02641912|1272893|B3|Participants|Overall|100
148662|NCT02641912|1272894|B2|Participants|Overall|47
148663|NCT02641912|1272895|B1|Participants|Overall|53
148664|NCT02641379|1272964|B12|Participants|Overall|716
148665|NCT02641379|1272965|B11|Participants|Overall|8
148666|NCT02641379|1272966|B10|Participants|Overall|45
148667|NCT02641379|1272967|B9|Participants|Overall|42
148668|NCT02641379|1272968|B8|Participants|Overall|20
148669|NCT02641379|1272969|B7|Participants|Overall|25
148670|NCT02641379|1272970|B6|Participants|Overall|36
148671|NCT02641379|1272971|B5|Participants|Overall|12
148672|NCT02641379|1272972|B4|Participants|Overall|156
148673|NCT02641379|1272973|B3|Participants|Overall|78
148674|NCT02641379|1272974|B2|Participants|Overall|152
148675|NCT02641379|1272975|B1|Participants|Overall|142
148676|NCT02641249|1273050|B1|Participants|Overall|19
148677|NCT02639052|1273059|B1|Participants|Overall|35
148678|NCT02638493|1273073|B4|Participants|Overall|24
148679|NCT02638493|1273074|B3|Participants|Overall|8
148680|NCT02638493|1273075|B2|Participants|Overall|8
148681|NCT02638493|1273076|B1|Participants|Overall|8
148682|NCT02638129|1273107|B3|Participants|Overall|58
148683|NCT02638129|1273108|B2|Participants|Overall|30
148684|NCT02638129|1273109|B1|Participants|Overall|28
148685|NCT02638051|1273122|B3|Participants|Overall|260
148686|NCT02638051|1273123|B2|Participants|Overall|130
148687|NCT02638051|1273124|B1|Participants|Overall|130
148688|NCT02637063|1273135|B4|Participants|Overall|203
148689|NCT02637063|1273136|B3|Participants|Overall|68
148690|NCT02637063|1273137|B2|Participants|Overall|68
148691|NCT02637063|1273138|B1|Participants|Overall|67
148692|NCT02635828|1273166|B1|Participants|Overall|40
148693|NCT02635425|1273171|B3|Participants|Overall|30
148694|NCT02635425|1273172|B2|Participants|Overall|15
148695|NCT02635425|1273173|B1|Participants|Overall|15
148696|NCT02634073|1273180|B1|Participants|Overall|16
148697|NCT02633787|1273269|B1|Participants|Overall|110
148698|NCT02632812|1273275|B3|Participants|Overall|24
148699|NCT02632812|1273276|B2|Participants|Overall|12
148700|NCT02632812|1273277|B1|Participants|Overall|12
148701|NCT02630563|1273296|B1|Participants|Overall|9
148702|NCT02629354|1273305|B3|Participants|Overall|36
148703|NCT02629354|1273306|B2|Participants|Overall|18
148704|NCT02629354|1273307|B1|Participants|Overall|18
148705|NCT02628938|1273330|B4|Participants|Overall|34
148706|NCT02628938|1273331|B3|Participants|Overall|11
148707|NCT02628938|1273332|B2|Participants|Overall|13
148708|NCT02628938|1273333|B1|Participants|Overall|10
148709|NCT02628418|1273349|B3|Participants|Overall|30
148710|NCT02628418|1273350|B2|Participants|Overall|15
148711|NCT02628418|1273351|B1|Participants|Overall|15
148712|NCT02628106|1273373|B1|Participants|Overall|21
148713|NCT02627144|1273377|B1|Participants|Overall|359
148714|NCT02627001|1273385|B3|Participants|Overall|27
148715|NCT02627001|1273386|B2|Participants|Overall|14
148716|NCT02627001|1273387|B1|Participants|Overall|13
148717|NCT02625844|1273394|B1|Participants|Overall|110
148718|NCT02625233|1273398|B3|Participants|Overall|105
148719|NCT02625233|1273399|B2|Participants|Overall|56
148720|NCT02625233|1273400|B1|Participants|Overall|49
148721|NCT02625220|1273409|B1|Participants|Overall|170
148722|NCT02625207|1273416|B5|Participants|Overall|47
148723|NCT02625207|1273417|B4|Participants|Overall|12
148724|NCT02625207|1273418|B3|Participants|Overall|12
148725|NCT02625207|1273419|B2|Participants|Overall|12
148726|NCT02625207|1273420|B1|Participants|Overall|11
148727|NCT02624791|1273509|B1|Participants|Overall|11
148728|NCT02621034|1273519|B4|Participants|Overall|150
148729|NCT02621034|1273520|B3|Participants|Overall|50
148730|NCT02621034|1273521|B2|Participants|Overall|50
148731|NCT02621034|1273522|B1|Participants|Overall|50
148732|NCT02619812|1273537|B5|Participants|Overall|3
148733|NCT02619812|1273538|B4|Participants|Overall|2
148734|NCT02619812|1273539|B3|Participants|Overall|1
148735|NCT02619812|1273540|B2|Participants|Overall|0
148736|NCT02619812|1273541|B1|Participants|Overall|0
148737|NCT02619799|1273558|B3|Participants|Overall|50
148738|NCT02619799|1273559|B2|Participants|Overall|25
148739|NCT02619799|1273560|B1|Participants|Overall|25
148740|NCT02619591|1273577|B3|Participants|Overall|260
148741|NCT02619591|1273578|B2|Participants|Overall|121
148742|NCT02619591|1273579|B1|Participants|Overall|139
148743|NCT02618772|1273586|B3|Participants|Overall|79
148744|NCT02618772|1273587|B2|Participants|Overall|40
148745|NCT02618772|1273588|B1|Participants|Overall|39
148746|NCT02617888|1273621|B4|Participants|Overall|228
148747|NCT02617888|1273622|B3|Participants|Overall|127
148748|NCT02617888|1273623|B2|Participants|Overall|51
148749|NCT02617888|1273624|B1|Participants|Overall|50
148750|NCT02617784|1273633|B3|Participants|Overall|24
148751|NCT02617784|1273634|B2|Participants|Overall|12
148752|NCT02617784|1273635|B1|Participants|Overall|12
148753|NCT02616523|1273683|B4|Participants|Overall|59
148754|NCT02616523|1273684|B3|Participants|Overall|20
148755|NCT02616523|1273685|B2|Participants|Overall|20
148756|NCT02616523|1273686|B1|Participants|Overall|19
148757|NCT02615717|1273702|B3|Participants|Overall|6
148758|NCT02615717|1273703|B2|Participants|Overall|3
148759|NCT02615717|1273704|B1|Participants|Overall|3
148760|NCT02614924|1273717|B3|Participants|Overall|40
148761|NCT02614924|1273718|B2|Participants|Overall|20
148762|NCT02614924|1273719|B1|Participants|Overall|20
148763|NCT02614586|1273728|B1|Participants|Overall|11
148764|NCT02614469|1273733|B3|Participants|Overall|18
148765|NCT02614469|1273734|B2|Participants|Overall|9
148766|NCT02614469|1273735|B1|Participants|Overall|9
148767|NCT02614222|1273764|B3|Participants|Overall|27
148768|NCT02614222|1273765|B2|Participants|Overall|14
148769|NCT02614222|1273766|B1|Participants|Overall|13
148770|NCT02613910|1273787|B1|Participants|Overall|1
148771|NCT02612077|1273836|B1|Participants|Overall|737
148772|NCT02612064|1273846|B3|Participants|Overall|230
148773|NCT02612064|1273847|B2|Participants|Overall|115
148774|NCT02612064|1273848|B1|Participants|Overall|115
148775|NCT02611765|1273859|B3|Participants|Overall|64
148776|NCT02611765|1273860|B2|Participants|Overall|35
148777|NCT02611765|1273861|B1|Participants|Overall|29
148778|NCT02611154|1273868|B1|Participants|Overall|5
148779|NCT02610634|1273887|B3|Participants|Overall|100
148780|NCT02610634|1273888|B2|Participants|Overall|40
148781|NCT02610634|1273889|B1|Participants|Overall|60
148782|NCT02609841|1273896|B3|Participants|Overall|212
148783|NCT02609841|1273897|B2|Participants|Overall|33
148784|NCT02609841|1273898|B1|Participants|Overall|179
148785|NCT02609672|1273904|B3|Participants|Overall|24
148786|NCT02609672|1273905|B2|Participants|Overall|12
148787|NCT02609672|1273906|B1|Participants|Overall|12
148788|NCT02609178|1273941|B1|Participants|Overall|12
148789|NCT02608489|1273961|B3|Participants|Overall|63
148790|NCT02608489|1273962|B2|Participants|Overall|33
148791|NCT02608489|1273963|B1|Participants|Overall|30
148792|NCT02606838|1273984|B1|Participants|Overall|119
148793|NCT02606734|1273992|B1|Participants|Overall|44
148794|NCT02605928|1273996|B1|Participants|Overall|79
148795|NCT02604589|1274000|B4|Participants|Overall|10
148796|NCT02604589|1274001|B3|Participants|Overall|2
148797|NCT02604589|1274002|B2|Participants|Overall|5
148798|NCT02604589|1274003|B1|Participants|Overall|3
148799|NCT02604550|1274031|B3|Participants|Overall|115
148800|NCT02604550|1274032|B2|Participants|Overall|59
148801|NCT02604550|1274033|B1|Participants|Overall|56
148802|NCT02604407|1274058|B4|Participants|Overall|271
148803|NCT02604407|1274059|B3|Participants|Overall|90
148804|NCT02604407|1274060|B2|Participants|Overall|92
148805|NCT02604407|1274061|B1|Participants|Overall|89
148806|NCT02604264|1274074|B3|Participants|Overall|2470
148807|NCT02604264|1274075|B2|Participants|Overall|1225
148808|NCT02604264|1274076|B1|Participants|Overall|1245
148809|NCT02603666|1274083|B1|Participants|Overall|130
148810|NCT02602223|1274087|B1|Participants|Overall|9
148811|NCT02598934|1274103|B3|Participants|Overall|308
148812|NCT02598934|1274104|B2|Participants|Overall|154
148813|NCT02598934|1274105|B1|Participants|Overall|154
148814|NCT02598622|1274116|B3|Participants|Overall|8
148815|NCT02598622|1274117|B2|Participants|Overall|0
148816|NCT02598622|1274118|B1|Participants|Overall|8
148817|NCT02598128|1274125|B1|Participants|Overall|33
148818|NCT02597907|1274140|B3|Participants|Overall|88
148819|NCT02597907|1274141|B2|Participants|Overall|44
148820|NCT02597907|1274142|B1|Participants|Overall|44
148821|NCT02597855|1274149|B3|Participants|Overall|29
148822|NCT02597855|1274150|B2|Participants|Overall|13
148823|NCT02597855|1274151|B1|Participants|Overall|16
148824|NCT02597582|1274160|B3|Participants|Overall|41
148825|NCT02597582|1274161|B2|Participants|Overall|20
148826|NCT02597582|1274162|B1|Participants|Overall|21
148827|NCT02596958|1274179|B1|Participants|Overall|987
148828|NCT02596945|1274191|B1|Participants|Overall|220
148829|NCT02596620|1274197|B3|Participants|Overall|164
148830|NCT02596620|1274198|B2|Participants|Overall|82
148831|NCT02596620|1274199|B1|Participants|Overall|82
148832|NCT02596451|1274206|B4|Participants|Overall|1143
148833|NCT02596451|1274207|B3|Participants|Overall|378
148834|NCT02596451|1274208|B2|Participants|Overall|382
148835|NCT02596451|1274209|B1|Participants|Overall|383
148836|NCT02595502|1274218|B1|Participants|Overall|285
148837|NCT02595450|1274225|B1|Participants|Overall|291
148838|NCT02594826|1274231|B3|Participants|Overall|705
148839|NCT02594826|1274232|B2|Participants|Overall|358
148840|NCT02594826|1274233|B1|Participants|Overall|347
148841|NCT02591238|1274240|B5|Participants|Overall|63
148842|NCT02591238|1274241|B4|Participants|Overall|15
